timeStamp,latitude,longitude,altitude
1682166600,-8.371947,150.362503,491.121674
1682166420,3.051221,152.599457,489.931885
1682166240,14.471458,154.868652,490.527527
1682166060,25.867840,157.302780,492.755859
1682165880,37.217670,160.096588,496.251007
1682165700,48.490807,163.614914,500.494934
1682165520,59.628868,168.715927,504.900543
1682165340,70.452827,178.087418,508.901672
1682165160,79.992599,-155.356476,512.035767
1682164980,81.326401,-79.854515,514.007507
1682164800,72.483055,-45.260048,514.725037
1682164620,61.797626,-34.265347,514.304504
1682164440,50.732677,-28.656734,513.043884
1682164260,39.522934,-24.926788,511.368713
1682164080,28.236641,-22.032272,509.758087
1682163900,16.904806,-19.550697,508.661346
1682163720,5.548423,-17.266497,508.419037
1682163540,-5.814133,-15.040708,509.201080
1682163360,-17.165033,-12.754364,510.973969
1682163180,-28.486134,-10.267847,513.502869
1682163000,-39.756844,-7.363770,516.388367
1682162820,-50.946545,-3.614839,519.130920
1682162640,-61.986805,2.037215,521.212158
1682162460,-72.639114,13.165152,522.178284
1682162280,-81.402908,48.353603,521.714050
1682162100,-79.909729,123.530090,519.696594
1682161920,-70.362617,149.681976,516.220825
1682161740,-59.556801,158.979385,511.594818
1682161560,-48.438049,164.058792,506.303375
1682161380,-37.181873,167.568787,500.944763
1682161200,-25.845350,170.358871,496.147797
1682161020,-14.457853,172.791275,492.480865
1682160840,-3.041602,175.059845,490.367432
1682160660,8.382687,177.296967,490.022034
1682160480,19.794340,179.624344,491.419159
1682160300,31.171932,-177.804565,494.300659
1682160120,42.490494,-174.735901,498.220154
1682159940,53.711178,-170.641846,502.616150
1682159760,64.741211,-164.121750,506.900146
1682159580,75.219070,-149.914932,510.544922
1682159400,82.477493,-99.934349,513.159607
1682159220,77.696548,-34.205441,514.541321
1682159040,67.577652,-15.330105,514.696655
1682158860,56.660751,-7.644724,513.831970
1682158680,45.514915,-3.119720,512.313049
1682158500,34.264385,0.144511,510.600769
1682158320,22.953926,2.811008,509.171051
1682158140,11.608288,5.180095,508.431915
1682157960,0.246787,7.421941,508.650757
1682157780,-11.112577,9.660899,509.904877
1682157600,-22.451950,12.020307,512.064697
1682157420,-33.752495,14.666480,514.812378
1682157240,-44.990517,17.889366,517.692627
1682157060,-56.123779,22.321226,520.186768
1682156880,-67.036743,29.743151,521.796326
1682156700,-77.214760,47.486919,522.124207
1682156520,-82.574364,110.113052,520.939758
1682156340,-75.775604,163.494843,518.220154
1682156160,-65.382782,178.542938,514.162354
1682155980,-54.391682,-174.710236,509.162933
1682155800,-43.198009,-170.527985,503.768707
1682155620,-31.899723,-167.417786,498.603027
1682155440,-20.536430,-164.825729,494.277557
1682155260,-9.132944,-162.488632,491.302277
1682155080,2.289550,-160.249649,490.009003
1682154900,13.710442,-157.986404,490.501556
1682154720,25.108860,-155.568314,492.642303
1682154540,36.462334,-152.807083,496.077454
1682154360,47.741596,-149.355270,500.296417
1682154180,58.891571,-144.408691,504.713654
1682154000,69.748703,-135.505692,508.758698
1682153820,79.465973,-111.177010,511.959900
1682153640,81.699738,-37.086479,514.009399
1682153460,73.167183,0.870605,514.801392
1682153280,62.529121,12.536338,514.438965
1682153100,51.478901,18.344715,513.209656
1682152920,40.276157,22.156273,511.533173
1682152740,28.993946,25.089912,509.888062
1682152560,17.664520,27.591064,508.728912
1682152380,6.309210,29.883667,508.406342
1682152200,-5.053527,32.109650,509.103699
1682152020,-16.405848,34.388054,510.802032
1682151840,-27.729662,36.855701,513.279785
1682151660,-39.004669,39.722034,516.147217
1682151480,-50.201405,43.392677,518.909424
1682151300,-61.255871,48.855438,521.046814
1682151120,-71.952042,59.362236,522.098938
1682150940,-80.991554,91.445259,521.739380
1682150760,-80.409416,167.445374,519.830994
1682150580,-71.061722,-163.961426,516.453918
1682150400,-60.291901,-154.159698,511.902374
1682150220,-49.186035,-148.917267,506.650635
1682150040,-37.936672,-145.337769,501.291321
1682149860,-26.604465,-142.513779,496.453461
1682149680,-15.219704,-140.064606,492.711670
1682149500,-3.804832,-137.789581,490.500702
1682149320,7.619401,-135.554092,490.049774
1682149140,19.032347,-133.236938,491.349091
1682148960,30.412682,-130.688431,494.154419
1682148780,41.735870,-127.664932,498.029633
1682148600,52.964680,-123.667397,502.417908
1682148420,64.012856,-117.395760,506.729553
1682148240,74.556305,-104.104446,510.430634
1682148060,82.292473,-58.257526,513.119324
1682147880,78.295181,10.783400,514.579163
1682147700,68.293678,31.226244,514.803040
1682147520,57.402439,39.274071,513.985168
1682147340,46.266647,43.927299,512.482849
1682147160,35.021500,47.248840,510.753540
1682146980,23.714275,49.943802,509.275299
1682146800,12.370407,52.326668,508.463776
1682146620,1.009391,54.572929,508.598297
1682146440,-10.350732,56.808422,509.770508
1682146260,-21.692118,59.155334,511.865112
1682146080,-32.996059,61.775269,514.576050
1682145900,-44.239422,64.945610,517.455566
1682145720,-55.382107,69.262115,519.986877
1682145540,-66.317566,76.370026,521.667786
1682145360,-76.589119,92.836929,522.092163
1682145180,-82.623238,151.478577,521.016479
1682145000,-76.417831,-150.946182,518.403259
1682144820,-66.105896,-134.786575,514.434509
1682144640,-55.135738,-127.754898,509.494446
1682144460,-43.951336,-123.465492,504.121429
1682144280,-32.658508,-120.305954,498.935822
1682144100,-21.298746,-117.689240,494.552307
1682143920,-9.897357,-115.340675,491.489685
1682143740,1.524374,-113.099083,490.092926
1682143560,12.945837,-110.841263,490.481415
1682143380,24.346205,-108.438469,492.532684
1682143200,35.703217,-105.708504,495.905457
1682143020,46.988407,-102.320229,500.096924
1682142840,58.149734,-97.519341,504.523499
1682142660,69.037476,-89.047897,508.610809
1682142480,78.909988,-66.713676,511.878296
1682142300,82.019859,5.271734,514.005737
1682142120,73.847809,46.904064,514.873291
1682141940,63.262375,59.313332,514.570740
1682141760,52.227894,65.336754,513.375122
1682141580,41.032482,69.234818,511.699707
1682141400,29.754513,72.209633,510.022217
1682141220,18.427605,74.731422,508.802063
1682141040,7.073458,77.033081,508.399689
1682140860,-4.289376,79.259789,509.011841
1682140680,-15.643038,81.530807,510.634216
1682140500,-26.969482,83.980408,513.058655
1682140320,-38.248684,86.810539,515.905396
1682140140,-49.452221,90.406548,518.684753
1682139960,-60.520157,95.691391,520.876160
1682139780,-71.256416,105.629906,522.012878
1682139600,-80.535507,134.898071,521.757507
1682139420,-80.875862,-149.006180,519.958923
1682139240,-71.759331,-117.674942,516.682007
1682139060,-61.029064,-107.318504,512.207092
1682138880,-49.936855,-101.901299,506.997742
1682138700,-38.694588,-98.248260,501.640411
1682138520,-27.366838,-95.388611,496.763977
1682138340,-15.984917,-92.921738,492.948883
1682138160,-4.571520,-90.639648,490.640930
1682137980,6.852571,-88.405251,490.084045
1682137800,18.266724,-86.097725,491.284058
1682137620,29.649710,-83.570854,494.011078
1682137440,40.977394,-80.590630,497.839478
1682137260,52.214027,-76.684830,502.217560
1682137080,63.279263,-70.645386,506.554810
1682136900,73.881859,-58.183479,510.310883
1682136720,82.037804,-16.298178,513.073181
1682136540,78.876808,55.524384,514.611877
1682136360,69.009819,77.734329,514.905762
1682136180,58.146515,86.177635,514.136841
1682136000,47.021339,90.967751,512.653564
1682135820,35.781796,94.349792,510.909424
1682135640,24.477938,97.074692,509.384460
1682135460,13.135938,99.472168,508.501556
1682135280,1.775496,101.723419,508.551819
1682135100,-9.585305,103.955971,509.641144
1682134920,-20.928625,106.291031,511.668671
1682134740,-32.235870,108.885803,514.340454
1682134560,-43.484432,112.005844,517.216614
1682134380,-54.636158,116.212997,519.782776
1682134200,-65.592636,123.028923,521.533264
1682134020,-75.947525,138.347275,522.053101
1682133840,-82.594315,-167.198792,521.086243
1682133660,-77.050369,-105.558800,518.580322
1682133480,-66.829918,-88.152794,514.702576
1682133300,-55.882332,-80.812103,509.824341
1682133120,-44.707653,-76.408669,504.475281
1682132940,-33.420479,-73.197098,499.272308
1682132760,-22.064371,-70.554451,494.832764
1682132580,-10.665177,-68.193649,491.683899
1682132400,0.755701,-65.948906,490.183777
1682132220,12.177647,-63.695969,490.467224
1682132040,23.579880,-61.307743,492.427185
1682131860,34.940327,-58.607758,495.735199
1682131680,46.231262,-55.280186,499.896606
1682131500,57.403416,-50.616856,504.330170
1682131320,68.319473,-42.543636,508.458069
1682131140,78.328133,-21.993410,511.790985
1682130960,82.279106,47.240353,513.996399
1682130780,74.523949,92.827904,514.940613
1682130600,63.997227,106.063438,514.699829
1682130420,52.979618,112.318756,513.540161
1682130240,41.791885,116.308601,511.868195
1682130060,30.518328,119.326775,510.160431
1682129880,19.194050,121.870300,508.880737
1682129700,7.841161,124.181709,508.399170
1682129520,-3.521684,126.409660,508.925690
1682129340,-14.876608,128.673859,510.470642
1682129160,-26.205605,131.106216,512.839600
1682128980,-37.488892,133.901611,515.663147
1682128800,-48.699013,137.426453,518.457031
1682128620,-59.779743,142.543915,520.700317
1682128440,-70.552757,151.961533,521.920227
1682128260,-80.040100,178.695084,521.768494
1682128080,-81.302811,-105.853668,520.080078
1682127900,-72.454842,-71.466873,516.904846
1682127720,-61.768181,-60.498653,512.508850
1682127540,-50.690483,-54.893795,507.344513
1682127360,-39.455593,-51.162918,501.991882
1682127180,-28.132456,-48.265728,497.079224
1682127000,-16.753487,-45.780170,493.192444
1682126820,-5.341657,-43.490376,490.788208
1682126640,6.082203,-41.256542,490.124908
1682126460,17.497477,-38.958042,491.224243
1682126280,28.883024,-36.451897,493.870819
1682126100,40.215073,-33.513134,497.649841
1682125920,51.459240,-29.694586,502.015228
1682125740,62.540558,-23.872387,506.376007
1682125560,73.196663,-12.163401,510.185760
1682125380,81.718941,26.003592,513.021240
1682125200,79.437866,99.984795,514.639282
1682125020,69.725708,124.188942,515.004639
1682124840,58.892895,133.064804,514.286743
1682124660,47.778957,138.001236,512.824890
1682124480,36.545261,141.447189,511.068329
1682124300,25.244902,144.203598,509.498474
1682124120,13.904875,146.616547,508.545288
1682123940,2.545096,148.873367,508.511383
1682123760,-8.816299,151.103516,509.516937
1682123580,-20.161474,153.427368,511.475555
1682123400,-31.471937,155.998001,514.105774
1682123220,-42.725555,159.069901,516.976013
1682123040,-53.885967,163.173309,519.574524
1682122860,-64.862129,169.717377,521.392639
1682122680,-75.291519,-175.999207,522.007019
1682122500,-82.487434,-125.795876,521.148926
1682122320,-77.671104,-60.366600,518.751221
1682122140,-67.554581,-41.559418,514.966309
1682121960,-56.631401,-33.882767,510.152435
1682121780,-45.466938,-29.357821,504.830048
1682121600,-34.185619,-26.091368,499.612305
1682121420,-22.833294,-23.421419,495.118805
1682121240,-11.436396,-21.047594,491.884949
1682121060,-0.016464,-18.799141,490.281647
1682120880,11.405880,-16.550537,490.459137
1682120700,22.809891,-14.176177,492.326019
1682120520,34.173668,-11.504943,495.566895
1682120340,45.470173,-8.235377,499.695618
1682120160,56.652672,-3.702030,504.133850
1682119980,67.594978,4.003124,508.300507
1682119800,77.723434,22.957706,511.697937
1682119620,82.470146,88.868683,513.981384
1682119440,75.194473,138.627731,515.003174
1682119260,64.733513,152.784210,514.825989
1682119080,53.734020,159.290039,513.704529
1682118900,42.554352,163.377365,512.038452
1682118720,31.285378,166.441223,510.302582
1682118540,19.963844,169.007645,508.964905
1682118360,8.612310,171.329498,508.404785
1682118180,-2.750459,173.559250,508.845276
1682118000,-14.106563,175.817184,510.311493
1682117820,-25.438028,178.233063,512.622803
1682117640,-36.725292,-179.004837,515.420654
1682117460,-47.941799,-175.547913,518.226440
1682117280,-59.034691,-170.588043,520.519409
1682117100,-69.841476,-161.648773,521.820923
1682116920,-79.510147,-137.187637,521.772278
1682116740,-81.683228,-63.116772,520.194458
1682116560,-73.147530,-25.346813,517.122253
1682116380,-62.509121,-13.701981,512.807373
1682116200,-51.446877,-7.895307,507.690704
1682116020,-40.219681,-4.081944,502.345551
1682115840,-28.901308,-1.145235,497.399048
1682115660,-17.525400,1.360040,493.442322
1682115480,-6.115236,3.658195,490.942535
1682115300,5.308302,5.891999,490.172516
1682115120,16.724611,8.182067,491.169830
1682114940,28.112633,10.668388,493.733856
1682114760,39.448921,13.567415,497.460968
1682114580,50.700352,17.302952,501.811066
1682114400,61.796848,22.921658,506.193237
1682114220,72.501503,33.945759,510.055237
1682114040,81.342049,68.680351,512.963440
1682113860,79.974129,144.129379,514.661316
1682113680,70.440918,170.584122,515.099548
1682113500,59.641495,179.934280,514.434753
1682113320,48.539478,-174.972641,512.996704
1682113140,37.311878,-171.459122,511.230103
1682112960,26.015158,-168.669586,509.617310
1682112780,14.677207,-166.240250,508.595001
1682112600,3.318184,-163.977249,508.477112
1682112420,-8.043722,-161.748993,509.398010
1682112240,-19.390671,-159.435715,511.285980
1682112060,-30.704264,-156.888199,513.872253
1682111880,-41.962803,-153.862411,516.733887
1682111700,-53.131573,-149.857437,519.362305
1682111520,-64.126190,-143.566833,521.246094
1682111340,-74.622414,-130.217743,521.953796
1682111160,-82.304825,-84.199158,521.204346
1682110980,-78.277489,-15.396536,518.915894
1682110800,-68.279602,4.989417,515.225586
1682110620,-57.382877,13.032120,510.478485
1682110440,-46.229164,17.686701,505.185547
1682110260,-34.953922,21.011087,499.955719
1682110080,-23.605503,23.709759,495.410400
1682109900,-12.211006,26.097424,492.092865
1682109720,-0.792114,28.350172,490.386597
1682109540,10.630539,30.594980,490.457336
1682109360,22.036243,32.956177,492.229370
1682109180,33.403252,35.599846,495.400696
1682109000,44.705154,38.813965,499.494171
1682108820,55.897541,43.224403,503.934601
1682108640,66.864243,50.588825,508.138184
1682108460,77.098473,68.115242,511.599091
1682108280,82.586609,130.237854,513.960571
1682108100,75.858017,-175.713135,515.060913
1682107920,65.471046,-160.527130,514.949036
1682107740,54.491055,-153.750137,513.868103
1682107560,43.319859,-149.559174,512.210388
1682107380,32.055653,-146.447159,510.448639
1682107200,20.736982,-143.856613,509.054565
1682107020,9.386899,-141.523575,508.416595
1682106840,-1.975707,-139.291489,508.770782
1682106660,-13.332909,-137.039261,510.156952
1682106480,-24.666761,-134.639099,512.408569
1682106300,-35.957905,-131.908920,515.178101
1682106120,-47.180595,-128.516800,517.993164
1682105940,-58.285072,-123.705475,520.333435
1682105760,-69.122978,-115.206276,521.714966
1682105580,-78.949890,-92.777245,521.768677
1682105400,-82.009476,-20.799097,520.301941
1682105220,-73.836540,20.674158,517.334106
1682105040,-63.251755,33.069489,513.102478
1682104860,-52.205994,39.093571,508.036163
1682104680,-40.986832,42.994423,502.701202
1682104500,-29.673386,45.972752,497.723389
1682104320,-18.300652,48.498825,493.698486
1682104140,-6.892250,50.806019,491.104004
1682103960,4.530875,53.040337,490.226990
1682103780,15.948134,55.322563,491.121002
1682103600,27.338535,57.789925,493.600342
1682103420,38.678944,60.650879,497.273010
1682103240,49.937378,64.307404,501.605286
1682103060,61.048225,69.735291,506.006592
1682102880,71.797073,80.135117,509.919342
1682102700,80.913460,111.741272,512.899658
1682102520,80.480553,-172.078323,514.677795
1682102340,71.154945,-143.086929,515.190308
1682102160,60.392220,-133.215363,514.580627
1682101980,49.302872,-127.954376,513.168884
1682101800,38.081638,-124.369362,511.394592
1682101620,26.788696,-121.544930,509.740875
1682101440,15.452929,-119.098289,508.650665
1682101260,4.094753,-116.828468,508.449036
1682101080,-7.267578,-114.601570,509.284515
1682100900,-18.616220,-112.298248,511.100128
1682100720,-29.932856,-109.772865,513.640137
1682100540,-41.196178,-106.791229,516.490479
1682100360,-52.373001,-102.879768,519.146240
1682100180,-63.384972,-96.825768,521.093689
1682100000,-73.941345,-84.321861,521.893494
1682099820,-82.050682,-42.317013,521.252502
1682099640,-78.866470,29.320990,519.074036
1682099460,-69.004646,51.488976,515.480164
1682099280,-58.136688,59.931454,510.802307
1682099100,-46.994308,64.724510,505.541595
1682098920,-35.725368,68.110092,500.302338
1682098740,-24.380993,70.839012,495.707428
1682098560,-12.988998,73.241364,492.307587
1682098380,-1.571240,75.499001,490.498688
1682098200,9.851633,77.740555,490.461914
1682098020,21.258942,80.089279,492.137421
1682097840,32.629082,82.706528,495.236847
1682097660,43.936218,85.867638,499.292419
1682097480,55.138069,90.161766,503.732605
1682097300,66.127487,97.210281,507.971191
1682097120,76.455444,113.456871,511.494507
1682096940,82.623886,171.457565,513.933899
1682096760,76.512970,-130.213959,515.113708
1682096580,66.209602,-113.873680,515.068787
1682096400,55.250664,-106.802582,514.030640
1682096220,44.088383,-102.501289,512.383789
1682096040,32.829136,-99.338493,510.598419
1682095860,21.513453,-96.722549,509.149658
1682095680,10.164920,-94.377586,508.434662
1682095500,-1.197433,-92.142593,508.702301
1682095320,-12.555650,-89.895515,510.007172
1682095140,-23.891808,-87.510307,512.197021
1682094960,-35.186726,-84.810745,514.935608
1682094780,-46.415413,-81.480492,517.757324
1682094600,-57.530941,-76.809280,520.142578
1682094420,-68.397591,-68.715630,521.602417
1682094240,-78.363014,-48.101753,521.757812
1682094060,-82.273659,21.119350,520.402283
1682093880,-74.520889,66.583229,517.540222
1682093700,-63.995918,79.813484,513.393982
1682093520,-52.967789,86.072205,508.380615
1682093340,-41.757015,90.065933,503.058685
1682093160,-30.448673,93.088120,498.052063
1682092980,-19.079229,95.636124,493.960876
1682092800,-7.672691,97.953056,491.272614
1682092620,3.749930,100.188438,490.288452
1682092440,15.168050,102.463409,491.077911
1682092260,26.560741,104.912666,493.470520
1682092080,37.905148,107.737137,497.086151
1682091900,49.170349,111.318405,501.397980
1682091720,60.294785,116.567177,505.816193
1682091540,71.083969,126.396843,509.778107
1682091360,80.439270,155.177933,512.829956
1682091180,80.951256,-128.673401,514.688721
1682091000,71.867226,-96.832069,515.276733
1682090820,61.144958,-86.385712,514.724243
1682090640,50.069092,-80.944443,513.341187
1682090460,38.854515,-77.283722,511.561707
1682090280,27.565506,-74.422554,509.869080
1682090100,16.232031,-71.957611,508.712280
1682089920,4.874796,-69.680351,508.427277
1682089740,-6.487874,-67.454254,509.176575
1682089560,-17.838125,-65.160271,510.918182
1682089380,-29.157715,-62.656082,513.409485
1682089200,-40.425701,-59.716721,516.245850
1682089020,-51.610279,-55.894108,518.926453
1682088840,-62.638580,-50.061241,520.935486
1682088660,-73.249283,-38.323475,521.826111
1682088480,-81.730637,-0.086096,521.293274
1682088300,-79.434395,73.752266,519.225586
1682088120,-69.729324,97.933876,515.729797
1682087940,-58.892750,106.814026,511.123657
1682087760,-47.762341,111.755219,505.897980
1682087580,-36.499947,115.205490,500.652069
1682087400,-25.159746,117.966240,496.009827
1682087220,-13.770365,120.384171,492.529114
1682087040,-2.353837,122.647301,490.618042
1682086860,9.069166,124.886162,490.473083
1682086680,20.477989,127.223076,492.050354
1682086500,31.851166,129.815018,495.075531
1682086320,43.163376,132.925446,499.090576
1682086140,54.374302,137.109436,503.528015
1682085960,65.384918,143.864624,507.799591
1682085780,75.796234,158.962463,511.384125
1682085600,82.579681,-147.344254,513.901245
1682085420,77.157387,-84.897049,515.161316
1682085240,66.948952,-67.258926,515.185120
1682085060,56.012787,-59.868183,514.192078
1682084880,44.859901,-55.449326,512.558533
1682084700,33.605820,-52.232944,510.751862
1682084520,22.293247,-49.590244,509.250153
1682084340,10.946365,-47.232563,508.459015
1682084160,-0.415644,-44.994087,508.639923
1682083980,-11.774791,-42.751614,509.862305
1682083800,-23.113171,-40.380627,511.988312
1682083620,-34.411766,-37.710403,514.693481
1682083440,-45.646275,-34.439232,517.519104
1682083260,-56.772350,-29.900288,519.946960
1682083080,-67.665619,-22.181021,521.483337
1682082900,-77.752670,-3.188328,521.739502
1682082720,-82.468185,62.688805,520.495483
1682082540,-75.199394,112.365562,517.740356
1682082360,-64.741447,126.527473,513.681580
1682082180,-53.732220,133.039886,508.723907
1682082000,-42.530224,137.132324,503.417847
1682081820,-31.227160,140.200745,498.385010
1682081640,-19.861128,142.771866,494.229462
1682081460,-8.456551,145.099258,491.448395
1682081280,2.965472,147.336258,490.356964
1682081100,14.384364,149.604568,491.040710
1682080920,25.779255,152.036545,493.344574
1682080740,37.127541,154.826065,496.900665
1682080560,48.399277,158.335648,501.189392
1682080380,59.536606,163.416107,505.622162
1682080200,70.362717,172.723999,509.631622
1682080020,79.925102,-161.029739,512.754211
1682079840,81.379440,-85.685455,514.693970
1682079660,72.577080,-50.660290,515.358765
1682079480,61.899590,-39.578522,514.865417
1682079300,50.838112,-33.943382,513.513550
1682079120,39.630497,-30.202419,511.731293
1682078940,28.345577,-27.302561,510.001892
1682078760,17.014503,-24.818287,508.779877
1682078580,5.658305,-22.532915,508.411865
1682078400,-5.704614,-20.307087,509.074371
1682078220,-17.056395,-18.021830,510.740326
1682078040,-28.378851,-15.537908,513.180603
1682077860,-39.651375,-12.639029,516.000366
1682077680,-50.843433,-8.900884,518.703064
1682077500,-61.887142,-3.274942,520.771484
1682077320,-72.547050,7.766878,521.751648
1682077140,-81.351059,42.528214,521.326599
1682076960,-79.976891,117.860909,519.370422
1682076780,-70.453201,144.317978,515.974426
1682076600,-59.650970,153.678513,511.442322
1682076420,-48.533230,158.778397,506.254486
1682076240,-37.277637,162.297089,501.004700
1682076060,-25.941759,165.091354,496.317474
1682075880,-14.555097,167.525787,492.757446
1682075700,-3.139896,169.795029,490.744659
1682075520,8.283145,172.031754,490.490906
1682075340,19.693398,174.357529,491.968384
1682075160,31.069506,176.925247,494.916992
1682074980,42.386639,179.987198,498.888824
1682074800,53.606270,-175.933182,503.320923
1682074620,64.636711,-169.450745,507.623444
1682074440,75.122421,-155.385925,511.267975
1682074260,82.454369,-106.036957,513.862610
1682074080,77.788963,-39.788029,515.203674
1682073900,67.688805,-20.686850,515.297791
1682073720,56.777359,-12.947915,514.352112
1682073540,45.634392,-8.403620,512.734436
1682073360,34.385689,-5.130656,510.908844
1682073180,23.076355,-2.459780,509.355988
1682073000,11.731227,-0.088556,508.489655
1682072820,0.369654,2.153984,508.583771
1682072640,-10.990338,4.392415,509.722534
1682072460,-22.330856,6.749893,511.782715
1682072280,-33.633034,9.392005,514.451843
1682072100,-44.873188,12.606754,517.278687
1682071920,-56.009354,17.020733,519.746582
1682071740,-66.927322,24.393824,521.357727
1682071560,-77.121567,41.937584,521.713745
1682071380,-82.586494,103.992737,520.581421
1682071200,-75.870651,158.003937,517.934326
1682071020,-65.488129,173.208603,513.965149
1682070840,-54.499233,179.995834,509.065765
1682070660,-43.306431,-175.806686,503.778412
1682070480,-32.008831,-172.689529,498.722015
1682070300,-20.646332,-170.094025,494.504150
1682070120,-9.243821,-167.755417,491.631378
1682069940,2.177510,-165.516220,490.432678
1682069760,13.597083,-163.253998,491.009613
1682069580,24.994081,-160.838501,493.222717
1682069400,36.346134,-158.082458,496.716705
1682069220,47.624187,-154.641190,500.979614
1682069040,58.773754,-149.719025,505.424622
1682068860,69.633759,-140.889572,509.479858
1682068680,79.375999,-116.908463,512.672424
1682068500,81.757500,-43.132721,514.693359
1682068320,73.283730,-4.582022,515.436096
1682068140,62.655983,7.204245,515.003967
1682067960,51.609886,13.048231,513.685669
1682067780,40.409565,16.874315,511.903198
1682067600,29.128897,19.814941,510.139160
1682067420,17.800339,22.319624,508.853394
1682067240,6.445275,24.613787,508.402893
1682067060,-4.917806,26.839903,508.978027
1682066880,-16.271030,29.117041,510.566742
1682066700,-27.596266,31.581593,512.953674
1682066520,-38.873203,34.441704,515.754028
1682066340,-50.072487,38.099510,518.476196
1682066160,-61.130753,43.531612,520.601868
1682065980,-71.835388,53.939915,521.670044
1682065800,-80.918526,85.535866,521.352356
1682065620,-80.488754,161.609344,519.508301
1682065440,-71.175758,-169.365768,516.213684
1682065260,-60.411255,-159.476578,511.758087
1682065080,-49.306938,-154.206451,506.610901
1682064900,-38.058426,-150.615311,501.360046
1682064720,-26.727018,-147.785736,496.630280
1682064540,-15.343185,-145.333847,492.992554
1682064360,-3.929409,-143.057831,490.878693
1682064180,7.493577,-140.822708,490.515564
1682064000,18.905167,-138.507401,491.891663
1682063820,30.284113,-135.962891,494.761383
1682063640,41.606022,-132.947296,498.687317
1682063460,52.834015,-128.966614,503.111511
1682063280,63.883022,-122.738144,507.442871
1682063100,74.435387,-109.604164,511.146057
1682062920,82.250816,-64.503510,513.817810
1682062740,78.404892,5.083829,515.240601
1682062560,68.428848,25.838057,515.406677
1682062380,57.544312,33.957150,514.510620
1682062200,46.411823,38.635460,512.911316
1682062020,35.168728,41.968212,511.069214
1682061840,23.862768,44.668762,509.467133
1682061660,12.519497,47.054379,508.526642
1682061480,1.158453,49.301586,508.533966
1682061300,-10.202298,51.536530,509.588013
1682061120,-21.544870,53.881207,511.580414
1682060940,-32.850529,56.496395,514.210938
1682060760,-44.096169,59.657234,517.036194
1682060580,-55.241993,63.953064,519.541687
1682060400,-66.182945,71.005562,521.225708
1682060220,-76.472000,87.252724,521.680542
1682060040,-82.623802,145.144485,520.659851
1682059860,-76.532982,-156.521622,518.122009
1682059680,-66.235764,-140.146332,514.244385
1682059500,-55.268768,-133.060760,509.405975
1682059320,-44.085613,-128.751404,504.140259
1682059140,-32.793678,-125.582802,499.062988
1682058960,-21.434835,-122.961617,494.784882
1682058780,-10.034494,-120.611015,491.821594
1682058600,1.386049,-118.369041,490.515686
1682058420,12.806213,-116.112328,490.984772
1682058240,24.205229,-113.712502,493.105133
1682058060,35.560936,-110.988541,496.534485
1682057880,46.845097,-107.612411,500.768921
1682057700,58.006310,-102.839256,505.223663
1682057520,68.897507,-94.449310,509.322937
1682057340,78.796349,-72.487801,512.584595
1682057160,82.077240,-1.014349,514.686829
1682056980,73.986244,41.390671,515.508728
1682056800,63.413990,53.960400,515.139709
1682056620,52.384377,60.029755,513.857361
1682056440,41.191696,63.946236,512.077271
1682056260,29.915451,66.929832,510.280823
1682056080,18.589527,69.456055,508.932831
1682055900,7.235697,71.759712,508.400421
1682055720,-4.127456,73.986671,508.887634
1682055540,-15.482038,76.256294,510.397614
1682055360,-26.809965,78.702354,512.728943
1682055180,-38.091206,81.525345,515.507202
1682055000,-49.297462,85.106705,518.246094
1682054820,-60.369507,90.357025,520.426636
1682054640,-71.114906,100.187447,521.581360
1682054460,-80.439362,128.928284,521.370483
1682054280,-80.963898,-155.038559,519.639099
1682054100,-71.896408,-123.125496,516.447510
1682053920,-61.173489,-112.652885,512.070740
1682053740,-50.083435,-107.199829,506.967010
1682053560,-38.842293,-103.531921,501.717987
1682053380,-27.515511,-100.665131,496.948120
1682053200,-16.134621,-98.194771,493.234436
1682053020,-4.722370,-95.911339,491.020111
1682052840,6.700468,-93.677254,490.547211
1682052660,18.113306,-91.371780,491.820404
1682052480,29.494989,-88.849434,494.608948
1682052300,40.821533,-85.878197,498.486328
1682052120,52.057560,-81.991379,502.899963
1682051940,63.124008,-75.999702,507.257965
1682051760,73.736275,-63.706299,511.018402
1682051580,81.973953,-22.652857,513.766907
1682051400,79.001816,49.685520,515.272034
1682051220,69.168716,72.310661,515.511597
1682051040,58.313557,80.845833,514.667358
1682050860,47.192169,85.667511,513.088989
1682050680,35.954922,89.063484,511.232880
1682050500,24.652473,91.795296,509.583496
1682050320,13.311167,94.196190,508.569946
1682050140,1.950746,96.448677,508.490540
1682049960,-9.410674,98.680695,509.458923
1682049780,-20.755217,101.013268,511.381592
1682049600,-32.064259,103.602676,513.971008
1682049420,-43.315228,106.712006,516.791870
1682049240,-54.470310,110.896049,519.332336
1682049060,-65.432686,117.651176,521.087158
1682048880,-75.805916,132.736145,521.639832
1682048700,-82.577805,-173.723648,520.730835
1682048520,-77.184387,-111.234192,518.303284
1682048340,-66.984077,-93.540970,514.519165
1682048160,-56.040764,-86.130821,509.744354
1682047980,-44.867744,-81.702179,504.503143
1682047800,-33.581680,-78.479248,499.407745
1682047620,-22.226625,-75.830994,495.071594
1682047440,-10.828560,-73.467590,492.019012
1682047260,0.591097,-71.222244,490.606079
1682047080,12.011760,-68.970459,490.966309
